Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
156,Bradley Braves,34.0,71.7,25.6,58.1,44.1,6.8,18.2,37.2,13.6,18.5,73.7,11.1,27.4,38.5,13.4,4.8,4.1,11.8,16.6
157,Mercer Bears,32.0,71.7,26.4,59.1,44.6,7.1,21.3,33.2,11.9,17.2,69.1,11.1,25.3,36.4,13.8,6.3,2.6,14.1,15.8
157,Mercer Bears,32.0,71.7,26.5,58.9,44.9,7.7,21.4,35.9,11.1,15.3,72.2,10.4,26.3,36.6,14.4,6.6,2.6,14.5,18.8
159,American University Eagles,30.0,71.6,26.5,58.1,45.7,6.9,20.2,34.0,11.7,16.6,70.3,8.9,23.7,32.6,12.8,8.0,3.6,12.3,17.4
160,Grambling Tigers,31.0,71.6,26.2,57.6,45.5,4.9,15.9,30.9,14.3,21.0,68.1,10.3,25.6,36.0,12.8,7.2,4.0,14.3,18.4
161,Vermont Catamounts,33.0,71.5,25.5,56.8,44.8,8.1,24.7,32.7,12.5,17.4,71.8,9.5,27.2,36.7,13.8,5.9,3.4,11.2,16.2
162,Duquesne Dukes,30.0,71.5,25.3,57.0,44.3,7.8,24.6,31.8,13.2,18.7,70.3,10.0,24.6,34.6,14.3,6.9,5.4,12.6,15.5
163,Princeton Tigers,27.0,71.5,25.7,55.6,46.3,8.7,24.4,35.7,11.3,15.4,73.4,8.0,24.1,32.2,13.4,6.4,2.2,12.6,15.7
164,William & Mary Tribe,32.0,71.5,25.7,55.3,46.4,7.5,21.6,34.6,12.7,17.0,74.4,8.3,27.7,36.0,13.6,4.3,4.0,12.6,15.6
165,Milwaukee Panthers,31.0,71.5,25.4,61.5,41.3,7.8,24.3,32.0,12.9,18.2,70.9,11.4,24.5,36.0,12.5,5.9,3.1,13.5,21.5
166,Ohio Bobcats,32.0,71.4,25.4,57.0,44.5,5.5,16.9,32.6,15.2,22.4,67.9,11.3,26.5,37.8,12.9,5.6,4.4,12.6,17.2
166,Ohio Bobcats,32.0,71.4,25.7,57.4,44.7,8.5,24.4,34.8,11.6,16.8,68.9,9.3,26.1,35.4,14.7,6.4,2.3,12.7,16.6
168,Providence Friars,31.0,71.4,25.0,54.8,45.5,9.1,25.7,35.5,12.4,17.2,71.7,11.1,24.1,35.2,14.4,6.2,1.8,13.1,15.8
168,Providence Friars,31.0,71.4,24.6,59.7,41.3,7.3,21.9,33.2,14.9,21.4,69.4,13.1,24.7,37.8,14.4,8.3,3.3,13.5,18.7
170,Tennessee State Tigers,33.0,71.4,26.2,55.7,47.0,7.3,20.8,35.1,11.7,17.7,66.0,10.5,27.3,37.8,13.6,5.3,4.1,17.4,20.5
171,Monmouth Hawks,31.0,71.3,25.2,53.6,47.1,5.4,16.2,33.1,15.5,21.3,72.5,8.4,24.5,32.9,11.2,7.7,3.7,12.1,16.1
171,Monmouth Hawks,31.0,71.3,24.4,59.4,41.0,7.3,21.9,33.4,15.2,21.1,72.1,9.7,24.4,34.1,12.9,8.0,2.8,12.8,20.1
173,Miami Hurricanes,31.0,71.2,24.7,53.8,46.0,6.1,18.8,32.5,15.7,20.9,75.1,8.5,24.1,32.5,14.7,6.2,4.9,11.5,16.0
173,Miami Hurricanes,31.0,71.2,25.7,59.8,42.9,7.1,22.3,31.7,12.8,16.8,75.9,9.4,25.1,34.5,10.0,5.9,3.8,12.1,14.5
175,Baylor Bears,30.0,71.1,25.4,59.3,42.9,7.7,21.9,35.1,12.6,18.3,69.0,12.9,24.0,36.9,13.8,8.1,4.4,11.9,17.0
176,Minnesota Golden Gophers,31.0,71.1,25.7,60.4,42.5,8.3,24.6,33.7,11.5,16.6,69.1,11.6,27.6,39.3,15.1,4.7,4.6,11.3,16.6
177,Northeastern Huskies,33.0,71.1,25.9,54.7,47.4,8.2,22.0,37.1,11.1,14.0,79.4,7.3,23.6,30.9,13.4,7.7,1.8,12.0,16.8
178,Florida Atlantic Owls,32.0,71.1,25.7,60.3,42.6,8.3,25.4,32.7,11.4,16.2,70.3,10.7,25.8,36.5,12.2,7.3,2.1,13.3,16.9
179,North Texas Mean Green,31.0,71.1,25.5,59.8,42.6,8.4,24.7,34.1,11.7,15.9,73.4,9.4,25.7,35.0,12.2,5.2,2.4,11.4,18.2
179,North Texas Mean Green,31.0,71.1,25.4,52.5,48.3,8.2,21.5,37.9,12.2,16.2,75.1,8.6,23.6,32.2,12.6,6.3,2.8,13.6,17.1
181,Montana Grizzlies,30.0,71.0,27.1,57.2,47.4,5.7,15.7,36.4,11.0,15.3,72.1,6.5,24.8,31.3,12.5,6.3,3.2,12.0,20.7
182,Bryant Bulldogs,32.0,71.0,25.1,60.4,41.5,8.4,26.2,32.1,12.4,18.4,67.7,12.2,28.1,40.3,13.8,6.5,4.4,14.4,18.4
183,Utah Utes,31.0,70.9,24.7,55.1,44.9,7.1,21.1,33.5,14.4,19.7,73.0,9.5,26.2,35.7,14.0,5.5,2.8,13.5,15.6
184,Northern Arizona Lumberjacks,30.0,70.9,27.4,58.1,47.1,7.2,21.5,33.3,9.0,14.7,61.5,6.7,27.2,33.9,16.2,5.6,1.6,11.8,14.8
184,Northern Arizona Lumberjacks,30.0,70.9,25.7,57.6,44.5,7.2,20.0,36.0,12.4,17.7,70.1,9.5,24.6,34.1,13.4,6.5,2.1,11.6,16.0
186,Boston University Terriers,34.0,70.9,27.0,58.8,46.0,6.6,20.2,32.6,10.2,15.9,64.3,10.2,25.9,36.1,12.7,5.5,2.3,11.3,15.1
187,Colorado Buffaloes,32.0,70.9,24.3,55.6,43.7,7.5,21.5,35.1,14.8,20.1,73.6,10.1,26.8,36.8,13.2,5.7,3.0,13.2,14.7
188,UC Santa Barbara Gauchos,31.0,70.8,24.7,53.9,45.8,6.5,18.9,34.2,15.0,19.8,75.6,10.3,24.0,34.2,13.9,4.7,2.5,11.8,16.8
189,VCU Rams,31.0,70.7,25.0,59.7,41.9,8.2,24.6,33.4,12.5,18.6,67.0,10.7,24.2,34.9,13.1,6.8,2.9,14.0,20.0
189,VCU Rams,31.0,70.7,25.0,57.8,43.2,7.5,21.5,34.6,13.3,19.1,69.6,9.9,23.6,33.5,13.2,9.0,4.3,12.4,18.4
191,Arkansas State Red Wolves,32.0,70.7,26.0,59.6,43.7,5.7,18.1,31.3,13.0,19.8,65.8,11.6,25.6,37.2,13.6,8.0,5.0,14.7,19.1
191,Arkansas State Red Wolves,32.0,70.7,23.4,53.7,43.7,5.8,17.0,33.8,18.1,25.4,71.0,9.9,23.1,32.9,13.8,6.9,2.7,13.0,20.5
193,Xavier Musketeers,32.0,70.7,26.0,59.8,43.6,6.5,20.8,31.2,12.1,18.4,65.8,11.9,26.9,38.8,14.4,6.3,3.6,13.9,16.7
194,Missouri State Bears,33.0,70.6,25.5,58.3,43.8,7.0,19.7,35.4,12.5,16.8,74.9,10.9,26.3,37.2,11.8,6.4,2.6,13.6,18.2
195,Washington Huskies,32.0,70.6,25.0,60.2,41.5,7.8,25.2,31.0,12.8,17.1,74.8,10.1,26.9,37.0,14.9,5.8,2.8,11.2,17.8
195,Washington Huskies,32.0,70.6,24.3,55.1,44.1,6.9,21.2,32.5,15.1,20.9,72.2,8.8,26.4,35.3,12.5,7.4,6.0,15.0,17.4
197,Towson Tigers,32.0,70.6,24.7,57.0,43.3,6.6,19.1,34.4,14.6,19.0,77.1,11.4,25.8,37.2,11.4,5.6,3.2,11.9,18.2
198,Grand Canyon Lopes,30.0,70.5,24.7,54.7,45.1,6.0,18.0,33.3,15.2,20.4,74.6,7.5,25.1,32.5,11.8,4.8,1.3,11.5,16.2
199,Norfolk State Spartans,31.0,70.5,24.3,58.7,41.4,7.8,24.3,32.3,14.0,19.7,71.2,11.5,25.6,37.1,13.1,7.9,2.4,14.1,19.5
200,IUPUI Jaguars,32.0,70.5,25.1,60.8,41.3,7.9,23.5,33.7,12.4,19.2,64.5,11.5,24.1,35.6,13.5,6.5,2.5,13.9,17.9
201,Lipscomb Bisons,32.0,70.5,26.1,57.8,45.1,6.8,20.0,34.1,11.5,16.7,69.2,9.3,25.9,35.3,13.2,5.4,2.6,12.8,15.3
202,Morgan State Bears,31.0,70.4,24.7,58.3,42.4,5.1,18.2,28.1,15.9,22.9,69.4,13.1,26.3,39.4,11.8,5.6,4.3,16.5,22.5
203,West Virginia Mountaineers,31.0,70.3,25.2,57.4,43.9,6.5,18.4,35.0,13.5,20.3,66.2,10.7,27.8,38.5,13.9,6.7,4.9,14.5,16.7
203,West Virginia Mountaineers,31.0,70.3,25.0,59.1,42.2,5.0,17.5,28.6,15.4,23.9,64.2,15.2,25.3,40.5,12.4,7.7,3.6,14.4,18.5
205,South Carolina State Bulldogs,29.0,70.2,24.3,55.8,43.6,5.0,16.7,30.2,16.6,22.2,74.8,10.4,24.9,35.3,11.3,4.6,1.8,14.4,18.7
206,Oklahoma Sooners,31.0,70.2,24.5,58.3,42.0,7.2,22.7,31.8,14.0,18.2,76.6,8.4,28.5,36.9,11.8,6.1,4.4,11.1,13.4
207,Charleston Cougars,31.0,70.2,24.4,55.4,44.0,7.6,22.0,34.7,13.8,18.2,76.1,7.7,24.8,32.5,10.9,6.7,2.5,10.7,16.9
208,Utah Valley Wolverines,30.0,70.2,24.9,56.5,44.1,6.4,21.2,30.2,13.9,19.5,71.3,8.4,26.8,35.2,13.7,5.8,5.2,14.2,17.9
209,Detroit Mercy Titans,31.0,70.2,23.4,59.7,39.1,8.5,26.3,32.3,15.0,19.1,78.2,11.6,24.5,36.1,10.4,5.8,3.0,13.6,16.9
210,Lafayette Leopards,31.0,70.1,25.7,56.9,45.2,8.5,25.0,34.2,10.1,13.6,74.2,7.7,27.1,34.8,15.3,4.7,4.5,12.1,14.3
211,Iona Gaels,29.0,70.0,24.0,54.7,43.9,7.7,23.2,33.3,14.2,18.4,77.0,8.0,25.5,33.5,13.2,6.9,3.7,14.2,18.6
212,St. Francis Brooklyn Terriers,31.0,69.9,26.6,59.6,44.7,5.5,17.9,31.0,11.2,17.3,64.4,11.8,28.4,40.2,12.7,6.5,4.6,12.2,16.8
212,St. Francis Brooklyn Terriers,31.0,69.9,25.7,61.4,41.9,6.4,21.4,29.7,12.0,16.5,73.0,10.6,25.7,36.3,12.0,6.4,4.5,12.8,18.9
214,San José State Spartans,31.0,69.9,23.5,60.4,38.9,8.3,27.8,29.8,14.6,20.5,71.6,9.7,24.9,34.7,13.0,6.4,3.3,13.9,18.3
215,Howard Bison,33.0,69.9,24.5,58.2,42.0,7.5,21.8,34.4,13.4,19.3,69.5,9.7,23.3,33.0,13.4,5.5,3.6,14.7,18.5
216,Washington State Cougars,32.0,69.8,25.5,62.8,40.5,7.9,24.9,31.8,11.0,18.3,60.3,9.2,26.3,35.4,13.8,7.0,2.5,11.9,15.2
216,Washington State Cougars,32.0,69.8,24.3,61.0,39.8,7.4,24.0,30.9,13.9,18.8,74.3,10.8,25.6,36.4,11.6,6.8,2.7,12.3,17.6
218,Southern Jaguars,32.0,69.8,25.5,57.9,44.0,5.3,17.1,31.2,13.5,19.8,67.9,10.9,23.8,34.8,13.3,6.9,2.5,14.0,21.9
219,Kansas City Roos,30.0,69.8,25.7,56.1,45.8,7.1,19.9,35.9,11.3,16.5,68.4,8.7,22.5,31.2,13.2,8.1,3.1,13.0,21.3
220,Robert Morris Colonials,34.0,69.8,25.7,57.9,44.4,8.4,23.0,36.3,10.0,14.9,67.1,10.2,23.3,33.6,16.5,6.4,2.0,12.7,16.7
221,North Carolina Central Eagles,31.0,69.7,25.7,55.9,46.0,5.9,19.5,30.1,12.5,19.1,65.3,9.7,24.6,34.3,13.5,8.4,3.0,15.2,19.0
222,Pacific Tigers,33.0,69.7,25.5,56.7,45.0,5.5,16.1,34.0,13.2,19.7,66.7,10.9,25.2,36.1,11.6,5.7,3.9,12.1,19.2
223,Quinnipiac Bobcats,30.0,69.6,23.6,56.5,41.7,10.3,29.0,35.7,12.1,15.9,76.2,9.2,27.1,36.4,13.6,4.6,3.7,13.7,15.2
224,SE Louisiana Lions,31.0,69.6,25.1,60.4,41.6,6.4,21.6,29.6,12.9,19.2,67.5,10.9,21.4,32.3,12.4,8.0,1.9,16.6,21.1
225,Weber State Wildcats,32.0,69.5,25.7,56.7,45.3,6.7,20.7,32.2,11.6,15.9,72.5,7.3,24.7,32.0,10.9,5.1,3.9,11.8,14.2
226,Ball State Cardinals,31.0,69.5,24.2,56.6,42.7,9.1,27.2,33.6,12.1,17.4,69.3,8.9,27.2,36.1,13.5,6.6,3.4,13.3,16.0
227,Stanford Cardinal,32.0,69.5,25.3,53.9,46.9,7.1,19.0,37.3,11.8,16.7,70.3,6.9,25.6,32.5,12.9,6.8,3.7,14.3,16.3
228,UCLA Bruins,31.0,69.5,24.2,55.9,43.4,6.0,18.6,32.3,15.0,20.9,71.8,11.9,24.7,36.6,12.9,6.7,3.4,13.2,18.4
229,Binghamton Bearcats,29.0,69.4,24.7,60.3,41.0,9.6,28.9,33.1,10.4,14.4,72.4,9.6,25.3,34.9,11.7,5.2,3.0,12.3,16.5
230,Idaho State Bengals,29.0,69.4,25.1,55.4,45.3,6.3,18.3,34.4,12.9,19.5,66.1,9.7,22.9,32.6,11.5,4.6,2.4,13.6,15.3
231,Drake Bulldogs,34.0,69.4,25.1,54.8,45.8,7.2,20.9,34.5,11.9,16.7,71.4,7.5,26.3,33.8,14.9,5.5,3.9,12.9,16.6
232,South Carolina Upstate Spartans,33.0,69.3,24.6,57.9,42.4,6.8,21.1,32.1,13.3,19.4,68.6,9.6,23.3,33.0,12.6,5.9,2.4,12.4,19.0
233,Stony Brook Seawolves,33.0,69.2,23.5,57.8,40.7,8.3,24.9,33.3,13.8,19.0,72.5,10.6,27.7,38.3,11.2,6.7,4.6,14.5,16.5
234,Fresno State Bulldogs,30.0,69.2,23.8,56.8,41.8,9.5,27.8,34.0,12.2,17.3,70.3,11.0,26.1,37.1,12.4,4.9,3.8,12.8,16.5
235,St. Bonaventure Bonnies,31.0,69.1,25.4,58.2,43.6,6.8,19.7,34.4,11.6,15.7,73.6,10.7,25.8,36.5,13.8,5.5,3.4,11.7,17.2
236,New Hampshire Wildcats,30.0,69.0,25.0,61.3,40.8,8.5,25.6,33.2,10.5,15.7,67.2,11.4,29.8,41.2,13.2,4.8,2.1,13.0,18.3
237,Saint Joseph's Hawks,32.0,69.0,24.0,55.6,43.2,6.0,18.8,32.0,14.9,20.5,73.0,9.0,24.8,33.8,12.9,7.2,2.8,13.1,19.6
237,Saint Joseph's Hawks,32.0,69.0,25.8,59.4,43.4,5.8,20.0,28.8,11.6,18.2,63.8,10.8,26.3,37.1,13.4,5.9,4.4,12.5,16.0
237,Saint Joseph's Hawks,32.0,69.0,23.8,60.7,39.2,9.0,30.2,29.7,12.5,17.7,70.5,10.3,24.8,35.1,12.4,4.8,2.8,13.0,17.4
240,UIC Flames,35.0,68.9,25.1,56.7,44.4,7.2,21.3,33.7,11.4,16.7,68.5,9.5,27.9,37.4,14.1,5.7,4.3,15.7,19.5
241,UCF Knights,30.0,68.9,24.6,57.1,43.1,7.1,22.0,32.3,12.5,17.6,71.1,10.0,24.6,34.6,13.5,6.5,2.9,13.8,16.6
242,Denver Pioneers,31.0,68.9,24.8,55.9,44.4,5.2,16.3,32.1,14.0,20.3,68.9,7.1,26.3,33.5,11.2,5.9,2.3,13.8,20.2
243,Charleston Southern Buccaneers,32.0,68.8,24.8,58.0,42.7,8.1,24.8,32.5,11.3,15.2,74.1,8.1,24.0,32.2,13.3,5.9,2.6,12.7,15.4
244,Troy Trojans,31.0,68.7,24.2,60.7,39.9,8.4,26.6,31.7,11.9,17.7,67.4,12.1,24.6,36.7,13.7,5.7,2.8,14.3,18.9
245,Elon Phoenix,34.0,68.7,23.7,56.8,41.7,10.2,28.0,36.3,11.2,15.2,73.6,8.3,24.3,32.6,13.3,4.7,1.9,11.5,19.4
246,North Alabama Lions,30.0,68.7,23.6,55.5,42.6,6.9,20.4,34.0,14.5,21.1,68.9,10.0,25.8,35.8,11.0,6.5,2.4,14.8,19.7
247,Campbell Fighting Camels,31.0,68.7,25.2,54.8,45.9,8.0,22.8,35.0,10.4,14.2,73.1,7.1,23.5,30.6,14.9,7.2,2.9,12.8,17.6
248,Loyola Chicago Ramblers,32.0,68.7,25.1,50.5,49.7,5.8,15.8,36.7,12.7,19.6,65.0,6.3,23.8,30.1,14.3,7.9,1.6,12.8,13.8
249,Canisius Golden Griffins,32.0,68.6,25.2,58.2,43.3,6.0,20.0,30.2,12.2,17.6,69.6,10.2,23.3,33.5,14.1,7.1,2.5,14.3,18.8
250,Cal State Fullerton Titans,31.0,68.6,24.2,56.0,43.2,6.3,18.9,33.1,14.0,20.8,67.2,8.1,25.5,33.5,11.5,5.1,3.0,13.1,18.5
251,Georgia Tech Yellow Jackets,31.0,68.6,25.2,55.7,45.2,5.2,16.6,31.2,13.0,19.2,67.7,9.6,26.5,36.2,13.7,7.1,4.6,16.2,19.1
252,Hawai'i Rainbow Warriors,30.0,68.6,24.4,57.2,42.6,7.2,21.7,33.0,12.7,18.0,70.4,9.6,24.0,33.6,13.5,5.5,2.1,13.1,17.6
253,Virginia Tech Hokies,32.0,68.6,24.6,58.7,41.9,9.8,28.0,35.2,9.5,13.4,71.1,7.5,26.4,33.9,14.6,6.0,3.0,9.9,14.8
254,Butler Bulldogs,31.0,68.5,25.0,54.4,46.0,6.8,20.0,34.1,11.6,16.0,72.8,9.0,25.8,34.8,12.7,5.3,2.6,11.3,16.8
255,Massachusetts Minutemen,31.0,68.5,24.5,57.5,42.6,7.6,23.1,32.9,12.0,17.2,70.1,9.0,23.5,32.5,13.3,6.8,3.2,13.1,18.4
256,Purdue Fort Wayne Mastodons,33.0,68.5,25.2,58.9,42.7,8.3,26.3,31.6,9.9,14.8,67.0,10.3,25.0,35.3,12.6,7.4,2.7,13.8,15.8
257,Indiana State Sycamores,30.0,68.4,24.4,53.9,45.2,7.0,18.5,37.7,12.7,17.7,71.6,7.6,24.3,31.9,12.6,5.5,3.4,11.4,17.0
258,Appalachian State Mountaineers,33.0,68.4,23.5,54.5,43.1,6.4,21.2,30.3,15.0,22.5,66.7,9.8,25.2,34.9,11.5,7.5,2.2,13.3,15.6
259,Wagner Seahawks,29.0,68.3,24.3,59.0,41.3,7.0,22.2,31.7,12.6,17.4,72.6,10.8,23.1,33.9,12.9,6.0,2.3,13.7,20.8
260,Tulane Green Wave,33.0,68.3,24.7,55.8,44.3,6.9,21.9,31.7,11.9,18.5,64.5,9.0,25.4,34.4,12.3,5.4,2.4,12.6,16.2
260,Tulane Green Wave,30.0,68.3,23.4,57.0,41.1,7.7,23.0,33.4,13.9,19.5,71.2,8.2,22.8,30.9,11.2,8.5,2.5,11.8,15.7
262,UNC Wilmington Seahawks,32.0,68.3,24.5,56.8,43.1,6.5,19.1,34.1,12.9,18.2,70.9,8.5,25.5,34.0,12.0,6.3,3.0,13.0,17.5
263,Drexel Dragons,33.0,68.3,24.9,56.4,44.1,7.3,20.9,34.9,11.2,16.1,70.0,10.4,24.8,35.2,14.4,5.6,2.8,14.6,16.3
264,Temple Owls,31.0,68.3,24.0,59.5,40.4,6.7,20.8,32.2,13.6,19.8,68.7,9.8,27.8,37.6,13.8,7.7,3.0,12.9,17.7
265,Lehigh Mountain Hawks,32.0,68.3,25.8,57.7,44.7,5.6,16.8,33.5,11.0,15.0,73.3,8.8,25.9,34.7,12.6,5.4,2.4,13.8,17.6
266,Liberty Flames,33.0,68.2,24.5,51.6,47.4,7.7,21.2,36.3,11.6,16.3,71.2,7.5,25.9,33.5,13.1,5.7,2.8,9.4,13.5
267,Purdue Boilermakers,31.0,68.2,25.2,60.2,41.8,7.2,21.8,33.0,10.7,15.5,68.7,12.7,24.2,36.9,13.6,6.5,3.5,11.5,17.5
268,East Carolina Pirates,31.0,68.1,23.9,56.7,42.1,5.2,18.6,28.1,15.1,20.9,72.2,9.5,25.8,35.3,13.7,6.5,3.0,13.7,20.7
269,Cal State Bakersfield Roadrunners,31.0,68.0,23.7,60.3,39.4,8.0,28.3,28.1,12.6,19.8,63.6,9.3,28.8,38.1,10.2,6.7,3.0,14.4,17.7
269,Cal State Bakersfield Roadrunners,31.0,68.0,25.3,58.2,43.5,5.0,15.8,31.4,12.4,18.2,68.4,12.8,24.4,37.3,11.7,6.3,3.0,13.6,21.5
271,La Salle Explorers,30.0,68.0,23.7,57.3,41.4,8.0,23.8,33.6,12.6,18.9,66.5,10.4,24.6,34.9,13.0,8.0,3.1,14.7,19.5
272,Oakland Golden Grizzlies,33.0,67.8,23.6,55.2,42.8,6.2,20.9,29.6,14.4,20.9,68.9,10.3,25.9,36.2,13.6,5.8,3.0,13.7,15.9
273,Tulsa Golden Hurricane,31.0,67.8,23.5,53.3,44.0,5.9,18.3,32.2,15.0,21.2,70.8,8.6,25.8,34.5,12.6,7.5,2.3,13.5,15.1
274,Mississippi Valley State Delta Devils,29.0,67.8,24.9,67.9,36.6,8.2,28.2,29.2,9.9,15.4,64.0,10.5,24.6,35.1,10.6,7.3,2.9,14.7,19.3
275,Bucknell Bison,34.0,67.6,24.1,57.2,42.2,8.2,23.9,34.3,11.2,16.3,68.7,8.6,23.8,32.4,12.1,7.1,3.4,13.3,18.6
276,Oklahoma State Cowboys,32.0,67.6,23.7,55.7,42.5,5.9,18.8,31.5,14.4,19.6,73.4,10.2,25.6,35.8,11.8,6.8,3.8,13.3,17.9
277,Cal Poly Mustangs,30.0,67.6,23.7,56.2,42.1,6.7,19.1,34.9,13.6,19.6,69.3,8.1,24.4,32.6,10.4,6.4,2.5,13.6,21.0
278,Florida A&M Rattlers,27.0,67.6,24.6,58.6,42.0,4.0,14.0,28.4,14.4,22.7,63.5,12.0,23.0,35.0,10.1,7.5,1.9,15.4,19.2
279,UTEP Miners,32.0,67.4,24.1,55.9,43.2,5.8,16.7,35.1,13.3,19.0,70.0,8.8,25.3,34.1,11.1,5.9,4.1,16.1,17.7
279,UTEP Miners,32.0,67.4,23.3,55.2,42.3,6.6,22.0,30.1,14.1,18.8,74.9,8.4,26.5,34.9,12.6,6.1,3.2,13.7,17.6
281,Presbyterian Blue Hose,32.0,67.3,24.0,53.3,45.0,6.2,19.1,32.2,13.2,18.5,71.3,8.7,24.8,33.5,12.3,5.9,1.7,14.4,18.6
282,Cornell Big Red,27.0,67.3,24.8,56.3,44.0,7.2,22.1,32.5,10.6,15.1,69.9,8.4,23.6,32.1,14.1,6.7,2.9,11.6,17.0
283,UAB Blazers,32.0,67.3,24.4,53.7,45.4,5.3,16.1,32.8,13.3,18.9,70.4,10.3,26.8,37.1,10.7,6.0,2.9,14.7,16.5
284,Jackson State Tigers,32.0,67.3,24.6,58.0,42.4,4.5,16.9,26.4,13.6,20.3,67.2,9.4,23.0,32.4,11.3,8.1,3.7,12.8,19.6
285,Wisconsin Badgers,31.0,67.2,23.5,55.4,42.5,8.7,24.6,35.2,11.4,14.9,76.4,8.1,25.8,33.9,12.0,4.5,3.7,10.0,15.4
286,Evansville Purple Aces,32.0,67.2,23.3,55.3,42.2,7.5,23.4,32.1,13.0,17.8,73.0,7.0,24.4,31.4,12.3,4.8,2.3,12.7,16.7
287,Missouri Tigers,31.0,67.1,22.6,55.1,41.0,6.6,22.3,29.7,15.4,19.7,78.0,10.9,24.3,35.2,11.4,6.7,3.2,14.1,21.2
288,Longwood Lancers,32.0,67.1,23.9,56.4,42.4,5.9,19.4,30.4,13.4,19.4,69.1,11.9,25.4,37.3,10.9,6.1,4.7,13.6,16.8
288,Longwood Lancers,32.0,67.1,22.5,55.7,40.4,9.2,26.8,34.2,13.0,18.5,70.1,8.5,25.8,34.3,10.9,6.7,2.1,13.7,18.6
290,Tennessee Volunteers,31.0,67.1,23.1,53.4,43.2,6.0,19.3,31.3,14.9,19.9,75.0,10.0,24.5,34.5,14.5,6.0,5.6,13.6,18.2
291,Western Michigan Broncos,27.0,67.0,23.2,58.4,39.7,6.8,22.2,30.5,13.9,19.0,73.0,12.4,25.9,38.3,11.3,6.6,4.4,15.0,16.7
291,Western Michigan Broncos,29.0,67.0,23.2,55.7,41.6,7.0,21.3,32.8,13.7,19.1,71.5,8.6,26.0,34.6,10.8,4.7,2.3,13.2,18.5
293,SIU Edwardsville Cougars,31.0,66.9,24.8,58.1,42.7,5.7,18.1,31.3,11.6,17.0,68.3,9.8,24.5,34.3,13.8,5.7,2.9,14.1,19.6
294,Jacksonville Dolphins,32.0,66.8,24.3,56.7,42.9,6.4,20.1,31.9,11.8,17.6,67.0,10.3,27.8,38.0,11.1,5.0,2.8,13.8,15.6
295,Northern Illinois Huskies,31.0,66.8,24.2,58.5,41.4,7.3,21.3,34.2,11.1,16.4,67.4,11.6,26.9,38.5,10.1,5.6,2.7,11.8,17.7
296,Hartford Hawks,33.0,66.7,23.4,56.1,41.8,7.7,22.5,34.1,12.2,17.3,70.3,8.0,26.0,34.0,13.0,7.3,2.4,13.5,17.4
297,Montana State Bobcats,31.0,66.6,23.3,52.3,44.5,5.6,17.2,32.9,14.5,19.5,74.1,7.3,27.5,34.7,11.3,5.5,2.3,14.0,17.5
298,Clemson Tigers,31.0,66.5,23.7,55.4,42.8,8.1,25.7,31.5,11.0,16.0,68.6,8.0,25.7,33.7,12.9,6.8,2.4,12.5,15.2
299,UAlbany Great Danes,32.0,66.5,22.7,55.3,41.0,8.0,24.2,32.9,13.2,18.8,70.3,8.1,26.2,34.3,12.8,5.6,2.8,13.6,16.7
300,Portland Pilots,32.0,66.4,23.7,55.3,42.8,6.8,19.8,34.1,12.3,18.2,67.7,6.8,25.0,31.9,13.2,5.6,3.6,13.9,17.1
301,Saint Peter's Peacocks,30.0,66.3,22.5,55.5,40.5,6.2,18.0,34.2,15.2,21.1,72.3,12.5,24.9,37.4,10.5,7.4,4.6,16.1,21.0
302,Charlotte 49ers,29.0,66.3,23.1,51.0,45.3,6.4,18.8,34.0,13.6,19.4,70.3,6.5,24.7,31.2,12.1,7.6,3.4,13.9,15.3
303,Columbia Lions,30.0,66.3,24.8,60.6,40.9,6.7,22.4,30.1,9.9,13.6,73.0,7.6,26.8,34.4,10.9,5.5,3.1,11.2,15.5
304,Southeast Missouri State Redhawks,31.0,66.3,23.2,55.7,41.7,6.2,19.2,32.0,13.6,19.7,69.1,9.3,23.8,33.1,11.4,5.2,2.1,13.4,18.6
305,Incarnate Word Cardinals,31.0,66.1,23.9,56.3,42.4,8.3,23.4,35.5,10.1,14.2,71.1,8.9,24.6,33.5,12.0,5.8,2.5,14.4,17.1
305,Incarnate Word Cardinals,31.0,66.1,23.4,56.2,41.7,6.0,20.1,30.0,13.3,18.0,73.7,9.6,22.6,32.3,12.3,7.2,2.6,15.3,18.9
307,Southern Miss Golden Eagles,31.0,66.0,25.3,57.0,44.3,5.3,17.1,30.8,10.3,14.3,71.9,9.5,26.2,35.6,14.3,5.8,2.5,15.0,15.8
308,Texas A&M-Corpus Christi Islanders,32.0,66.0,23.1,52.1,44.4,7.7,20.4,37.5,12.1,17.1,70.7,9.5,24.7,34.1,12.7,5.8,3.1,17.5,19.2
309,High Point Panthers,32.0,65.9,22.2,54.7,40.6,6.2,19.3,32.0,15.3,21.9,69.9,11.3,23.4,34.6,12.2,5.1,3.6,14.3,18.4
310,Holy Cross Crusaders,32.0,65.8,24.7,57.2,43.1,6.8,21.5,31.8,9.7,14.4,67.0,8.8,23.5,32.3,11.6,4.9,2.8,14.3,17.8
311,Niagara Purple Eagles,32.0,65.7,23.9,55.8,42.9,7.6,20.4,37.2,10.2,13.6,75.2,5.9,21.7,27.6,11.9,6.9,2.2,10.6,15.9
