Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
157,Arkansas-Pine Bluff Golden Lions,29.0,68.6,22.8,52.6,43.3,6.2,19.8,31.1,16.8,24.8,67.8,9.7,23.1,32.8,12.9,9.4,2.5,14.1,17.4
158,Longwood Lancers,32.0,68.6,23.8,55.2,43.1,8.3,23.8,34.7,12.8,18.9,67.9,8.6,27.6,36.2,13.7,6.1,3.3,14.0,18.2
159,Notre Dame Fighting Irish,32.0,68.7,26.0,62.8,41.4,7.7,22.8,33.7,8.9,12.4,72.0,10.8,27.3,38.2,13.2,5.7,3.2,11.7,15.3
160,Brown Bears,27.0,68.7,24.9,57.8,43.0,6.9,21.0,32.9,12.0,16.7,72.1,9.4,25.7,35.1,12.0,7.8,4.1,14.0,19.4
161,Texas A&M-Corpus Christi Islanders,32.0,68.7,23.4,54.5,43.0,6.1,19.4,31.4,15.8,21.6,73.0,9.6,21.8,31.4,12.3,8.5,3.2,13.1,17.8
162,UIC Flames,35.0,68.8,23.8,58.9,40.4,6.6,22.8,29.0,14.5,21.6,67.0,10.9,24.6,35.5,13.5,6.8,2.8,12.5,16.6
163,San Francisco Dons,34.0,68.8,25.0,56.2,44.5,6.1,16.4,37.4,12.6,17.5,72.1,7.9,25.1,33.0,10.6,6.0,2.9,13.0,16.9
164,Lafayette Leopards,31.0,68.8,26.3,61.6,42.7,6.9,22.0,31.2,9.3,13.7,67.9,10.1,25.2,35.3,11.5,5.7,1.9,9.6,13.9
165,Rhode Island Rams,30.0,68.9,25.1,60.0,41.8,6.7,22.6,29.7,12.0,17.1,70.5,10.7,27.3,38.0,13.2,5.5,3.3,15.1,19.1
166,Fresno State Bulldogs,30.0,68.9,24.0,57.4,41.8,8.4,23.6,35.8,12.5,16.6,75.2,9.3,24.9,34.2,12.4,5.8,2.3,10.5,16.8
167,William & Mary Tribe,32.0,69.0,25.3,59.5,42.6,7.3,21.0,34.8,11.0,15.4,71.4,8.4,23.4,31.8,11.4,6.6,2.8,9.9,16.4
168,California Golden Bears,32.0,69.1,23.4,54.4,43.0,7.5,20.7,36.3,14.8,20.1,73.6,8.7,24.3,33.1,12.1,4.9,3.6,11.5,17.9
169,Montana Grizzlies,30.0,69.1,23.1,52.9,43.6,5.6,16.4,34.3,17.2,24.1,71.5,8.4,25.6,34.0,10.4,6.0,2.7,14.2,16.8
170,Grambling Tigers,31.0,69.1,23.8,57.7,41.2,7.5,22.4,33.5,14.1,20.6,68.3,9.8,23.5,33.3,13.9,6.7,3.0,14.6,18.9
171,Princeton Tigers,27.0,69.1,26.0,56.1,46.4,5.9,17.1,34.4,11.1,14.8,75.2,7.5,23.5,31.0,11.0,6.2,3.4,11.8,16.3
172,Nicholls Colonels,31.0,69.2,23.9,55.4,43.2,5.7,18.6,30.6,15.6,21.6,72.2,10.8,25.5,36.3,13.1,6.4,2.7,18.5,16.5
173,Eastern Illinois Panthers,32.0,69.2,24.3,57.3,42.3,6.7,19.0,35.1,14.0,19.1,73.3,10.1,25.8,35.9,12.3,6.0,2.9,15.3,17.2
174,Syracuse Orange,32.0,69.3,23.7,58.4,40.6,9.0,28.0,32.2,12.9,17.6,73.0,12.0,25.0,37.1,17.2,5.8,2.8,13.9,17.8
175,Jacksonville State Gamecocks,32.0,69.3,25.6,56.6,45.1,7.0,21.6,32.6,11.2,16.1,69.2,8.4,24.1,32.5,13.7,6.5,3.1,14.2,16.4
176,Rider Broncs,30.0,69.3,24.5,58.3,42.0,8.3,25.6,32.5,12.0,17.7,68.1,8.6,24.8,33.4,12.9,6.7,3.6,13.7,19.8
177,Northern Arizona Lumberjacks,30.0,69.4,25.5,55.8,45.6,7.3,20.5,35.6,11.1,15.2,73.1,8.1,25.0,33.1,13.2,5.3,2.6,13.0,16.7
178,Little Rock Trojans,31.0,69.4,24.2,57.1,42.4,7.7,22.2,34.6,13.4,19.2,69.6,10.0,22.3,32.3,12.2,6.8,3.2,13.9,21.0
179,Sacred Heart Pioneers,33.0,69.4,26.1,62.9,41.5,7.1,21.4,33.3,10.1,14.6,68.9,10.9,23.2,34.2,14.4,6.7,3.6,11.2,19.1
180,Florida Atlantic Owls,32.0,69.4,25.2,57.3,44.0,7.4,21.8,33.9,11.7,16.7,70.2,8.9,26.2,35.1,11.8,6.5,2.3,15.2,16.4
181,Bryant Bulldogs,32.0,69.5,25.1,60.7,41.3,6.8,22.1,31.0,12.4,18.3,67.9,10.9,26.3,37.2,12.6,6.6,3.4,12.1,16.8
182,Boise State Broncos,32.0,69.5,25.4,56.8,44.7,6.6,22.2,29.9,12.0,16.7,71.7,7.3,25.5,32.8,11.4,6.0,2.3,13.8,20.1
183,American University Eagles,30.0,69.5,24.8,55.6,44.6,5.6,17.6,31.9,14.2,20.4,69.9,9.9,24.8,34.6,12.0,6.0,3.2,13.7,15.7
184,South Carolina Gamecocks,31.0,69.5,21.2,53.8,39.3,6.4,21.5,29.6,20.9,28.6,73.0,10.2,25.3,35.4,11.5,6.2,3.6,15.5,20.6
185,Lamar Cardinals,32.0,69.6,25.6,59.2,43.2,7.5,22.1,34.0,11.0,15.8,69.6,11.6,25.3,36.9,13.8,7.0,3.5,17.1,18.5
186,Arkansas Razorbacks,32.0,69.6,24.2,56.5,42.8,5.1,18.8,27.2,16.2,23.1,70.1,11.0,27.3,38.3,10.1,5.0,3.0,16.0,21.5
187,Washington State Cougars,32.0,69.7,25.6,57.1,44.9,5.8,18.3,31.5,12.7,18.4,68.8,9.0,28.2,37.2,11.5,5.8,3.8,15.0,18.5
188,NC State Wolfpack,32.0,69.7,24.8,58.0,42.6,6.0,19.1,31.6,14.2,20.6,69.0,11.3,25.8,37.1,10.8,6.7,3.4,14.2,16.8
189,Oakland Golden Grizzlies,33.0,69.7,25.4,60.1,42.2,8.6,26.1,32.8,10.4,15.4,67.2,11.2,25.0,36.2,14.6,6.6,2.8,12.2,19.7
190,North Alabama Lions,30.0,69.7,24.2,55.2,43.8,6.3,18.6,33.6,15.1,21.7,69.8,9.2,25.2,34.4,10.6,5.6,3.7,14.0,18.9
191,Creighton Bluejays,31.0,69.7,26.1,62.2,42.0,7.5,23.8,31.4,10.0,14.3,69.8,11.3,25.7,37.0,13.3,4.8,3.2,12.4,16.6
192,La Salle Explorers,30.0,69.9,23.9,55.7,42.9,6.2,20.8,30.0,16.0,22.3,71.6,9.7,25.9,35.6,13.1,8.2,4.0,14.2,17.8
193,Wyoming Cowboys,33.0,69.9,24.1,55.7,43.3,7.6,23.2,33.0,14.1,20.3,69.4,9.7,28.6,38.3,12.1,6.0,2.5,12.8,17.6
194,Morehead State Eagles,32.0,70.0,25.6,59.8,42.7,7.2,22.4,32.3,11.7,16.6,70.4,10.3,26.1,36.4,12.1,6.0,4.9,12.6,16.7
195,California Baptist Lancers,31.0,70.0,25.6,61.3,41.8,6.1,20.2,30.2,12.7,18.6,68.2,9.5,24.3,33.8,12.4,6.1,3.4,10.8,19.5
196,Kent State Golden Flashes,32.0,70.0,24.3,58.7,41.5,7.3,21.8,33.5,14.0,19.4,72.2,10.9,24.3,35.2,12.6,5.3,2.1,14.2,17.6
197,Illinois State Redbirds,31.0,70.0,25.0,56.3,44.4,7.5,22.1,33.7,12.6,17.4,72.4,9.2,25.8,35.0,13.3,6.6,2.7,13.5,15.4
198,UNLV Rebels,32.0,70.1,23.1,54.8,42.1,7.9,23.5,33.5,16.1,22.3,72.1,8.5,24.1,32.5,13.8,6.3,3.4,12.0,18.4
199,Northwestern Wildcats,31.0,70.1,24.8,59.1,42.0,8.5,25.1,34.0,11.9,16.9,70.6,10.7,27.4,38.2,15.5,5.5,3.4,10.7,15.1
200,George Washington Revolutionaries,32.0,70.1,26.0,57.7,45.1,5.8,17.5,33.0,12.3,17.9,68.6,9.2,26.1,35.3,11.8,7.0,3.7,10.6,17.0
201,Toledo Rockets,32.0,70.1,25.5,61.1,41.8,7.8,22.7,34.4,11.3,16.0,70.5,10.6,25.4,36.0,11.4,6.5,3.3,11.8,18.7
202,Mercer Bears,32.0,70.3,24.8,57.5,43.2,7.4,23.2,32.1,13.2,19.9,66.1,9.3,23.0,32.3,12.8,7.0,2.6,12.8,15.9
203,Purdue Fort Wayne Mastodons,33.0,70.3,25.3,56.2,45.0,8.2,23.6,34.5,11.5,16.1,71.2,7.6,25.8,33.5,13.6,6.2,3.0,13.2,15.2
204,Utah Utes,31.0,70.3,26.4,59.9,44.0,7.5,21.2,35.2,10.1,13.8,73.1,9.6,23.5,33.1,13.4,6.7,3.8,12.2,19.0
205,Auburn Tigers,31.0,70.4,24.5,59.4,41.2,7.0,21.5,32.5,14.4,20.1,71.7,10.3,24.9,35.2,11.2,6.7,3.1,13.5,21.2
206,Drexel Dragons,33.0,70.4,26.1,57.9,45.0,5.5,17.5,31.3,12.8,16.9,75.8,9.0,23.8,32.8,11.8,7.7,3.3,11.2,17.2
207,Arizona State Sun Devils,31.0,70.5,24.8,57.9,42.8,7.3,22.1,33.1,13.5,19.8,68.1,10.3,27.9,38.1,12.5,6.5,3.8,16.4,18.4
208,South Dakota State Jackrabbits,32.0,70.5,26.3,62.4,42.1,7.2,23.6,30.6,10.8,15.9,67.9,10.6,23.2,33.8,11.5,6.6,3.2,11.2,18.5
209,Monmouth Hawks,31.0,70.6,23.4,54.9,42.5,7.6,22.2,34.4,16.2,22.9,70.8,9.9,28.4,38.3,12.0,6.0,3.4,16.3,19.6
210,Pennsylvania Quakers,27.0,70.6,26.5,63.1,42.0,6.5,19.4,33.5,11.1,15.5,71.5,10.9,27.0,37.8,10.6,7.2,3.0,12.0,15.1
211,Boston College Eagles,32.0,70.6,25.6,57.7,44.3,7.2,21.4,33.4,12.3,17.3,71.6,10.5,27.7,38.1,13.4,6.8,3.2,14.5,16.8
212,Lipscomb Bisons,32.0,70.7,25.9,58.8,44.0,8.3,23.8,35.0,10.5,15.4,68.4,9.6,25.1,34.7,12.7,6.0,3.9,12.4,15.6
213,Delaware Blue Hens,33.0,70.7,24.9,58.2,42.8,7.9,22.6,35.1,12.9,17.1,75.7,9.4,23.6,33.0,12.5,6.7,2.5,11.7,16.4
214,Georgia Southern Eagles,33.0,70.7,26.1,60.1,43.4,6.7,22.2,30.3,11.8,16.5,71.1,10.6,27.2,37.8,13.1,5.9,2.3,15.8,19.2
215,Quinnipiac Bobcats,30.0,70.7,26.4,62.3,42.5,7.9,22.3,35.3,10.0,14.7,68.2,9.6,25.0,34.7,14.5,6.7,3.2,9.7,16.1
216,Canisius Golden Griffins,32.0,70.8,25.0,55.1,45.5,6.9,19.8,34.8,13.8,19.6,70.5,9.7,25.2,34.9,11.8,6.8,2.8,15.3,17.7
217,Cornell Big Red,27.0,70.8,25.3,56.3,44.8,7.8,22.2,35.1,12.5,17.5,71.5,10.0,25.1,35.1,13.8,5.7,3.5,12.6,15.2
218,Iona Gaels,29.0,70.9,24.8,58.6,42.2,8.3,23.0,36.3,13.0,20.0,64.9,11.8,23.8,35.6,14.4,6.8,2.9,13.0,17.6
219,Morgan State Bears,31.0,70.9,22.5,55.4,40.7,6.6,21.5,30.8,19.2,27.4,70.2,10.7,24.2,34.9,11.3,6.8,3.4,14.3,19.5
220,Wright State Raiders,31.0,70.9,26.4,63.2,41.8,6.2,20.6,30.2,11.9,16.6,71.8,11.5,25.5,36.9,10.8,6.4,2.9,14.3,20.2
221,Tulane Green Wave,30.0,70.9,25.5,56.3,45.3,8.3,24.4,34.0,11.6,16.7,69.4,10.3,28.5,38.8,16.1,5.2,3.2,16.1,18.2
222,Gardner-Webb Runnin' Bulldogs,32.0,71.0,24.9,59.1,42.2,8.3,25.0,33.3,12.9,18.1,71.2,10.5,24.8,35.3,13.9,6.0,2.8,12.5,16.8
223,Bucknell Bison,34.0,71.0,25.3,54.9,46.1,5.9,18.2,32.4,14.5,21.0,69.1,8.6,26.6,35.2,12.5,6.9,3.1,13.9,16.1
224,Alabama State Hornets,32.0,71.0,25.4,55.7,45.6,6.3,19.2,33.0,14.0,21.3,65.4,9.7,26.5,36.3,12.8,7.4,3.6,14.3,19.5
225,Utah Valley Wolverines,30.0,71.0,25.2,59.5,42.4,5.7,17.8,32.3,14.8,19.9,74.4,9.6,26.2,35.8,12.1,6.2,3.7,12.5,19.2
226,Tennessee State Tigers,33.0,71.1,24.0,58.4,41.1,6.9,22.1,31.1,16.1,22.3,72.2,10.4,22.3,32.7,10.8,6.9,2.7,12.5,16.8
227,DePaul Blue Demons,32.0,71.1,23.9,57.8,41.5,8.1,24.2,33.6,15.1,20.3,74.0,10.9,26.0,36.8,13.9,8.0,3.6,16.0,18.1
228,VMI Keydets,33.0,71.1,24.3,56.2,43.2,7.2,22.4,32.0,15.4,21.3,72.1,9.8,26.2,36.0,13.2,5.7,2.8,13.0,14.9
229,Miami (OH) RedHawks,31.0,71.1,24.8,56.8,43.6,7.9,22.3,35.5,13.6,19.8,68.6,10.0,27.0,37.0,11.4,5.4,3.3,12.6,17.2
230,Maryland-Eastern Shore Hawks,32.0,71.2,24.9,55.9,44.5,7.3,21.5,33.7,14.2,20.5,69.1,10.4,29.4,39.9,13.5,7.3,3.6,15.1,14.9
231,Massachusetts Minutemen,31.0,71.2,26.0,56.8,45.7,6.0,18.1,33.0,13.2,19.0,69.5,10.2,25.9,36.1,14.5,7.1,2.2,14.2,18.1
232,Youngstown State Penguins,33.0,71.2,25.9,59.1,43.8,6.7,19.6,34.4,12.7,18.2,69.8,10.5,24.6,35.2,12.7,5.7,3.3,12.1,17.3
233,Weber State Wildcats,32.0,71.3,27.1,60.7,44.7,7.3,20.7,35.6,9.7,13.6,71.3,9.2,25.4,34.6,14.4,6.1,2.6,11.7,16.4
234,Valparaiso Beacons,35.0,71.3,25.9,57.1,45.4,7.2,19.8,36.2,12.2,17.7,69.1,9.3,26.4,35.7,13.5,6.3,2.6,14.2,16.1
235,Cal State Fullerton Titans,31.0,71.4,25.3,57.4,44.0,6.2,18.5,33.4,14.7,20.2,72.7,9.0,27.4,36.4,12.3,6.1,3.3,13.0,19.1
236,UT Rio Grande Valley Vaqueros,30.0,71.4,24.3,52.7,46.0,7.0,18.6,37.6,15.9,22.2,71.5,9.0,26.1,35.2,14.4,5.4,2.2,17.4,18.8
237,UC Davis Aggies,32.0,71.4,25.3,54.8,46.1,7.2,21.1,34.0,13.8,19.1,72.1,8.9,24.0,32.8,14.7,6.1,2.8,13.9,17.6
238,Austin Peay Governors,33.0,71.5,26.1,55.8,46.8,6.8,19.0,36.1,12.5,18.0,69.2,9.2,23.9,33.1,13.6,6.1,2.4,14.9,19.5
239,Winthrop Eagles,34.0,71.5,24.5,56.1,43.6,6.9,21.4,32.2,15.6,23.3,66.8,8.7,24.5,33.1,12.4,6.4,3.3,14.6,20.4
240,Alabama A&M Bulldogs,30.0,71.5,25.9,56.9,45.6,6.4,19.9,32.3,13.2,20.0,66.2,9.3,29.1,38.4,13.2,6.6,4.5,12.8,17.7
241,St. John's Red Storm,32.0,71.6,24.5,59.1,41.5,7.9,25.0,31.7,14.6,21.4,68.2,11.9,29.1,40.9,14.1,5.2,4.4,16.8,17.3
242,St. Francis Brooklyn Terriers,31.0,71.6,25.1,57.7,43.5,6.7,19.1,35.1,14.6,20.8,70.5,10.1,27.3,37.4,11.8,5.6,3.1,13.9,16.7
243,Marquette Golden Eagles,30.0,71.6,25.3,61.3,41.2,6.9,21.4,32.2,14.2,21.4,66.5,10.2,24.8,35.0,13.1,6.7,3.1,11.0,19.4
244,Santa Clara Broncos,33.0,71.7,24.8,58.3,42.4,6.4,19.3,33.3,15.7,21.9,71.7,9.5,26.3,35.8,12.4,6.5,2.9,13.9,18.3
245,UNC Wilmington Seahawks,32.0,71.7,25.9,58.5,44.3,7.3,22.6,32.4,12.5,18.3,68.1,10.1,26.5,36.6,12.7,6.5,2.6,13.0,16.5
246,Elon Phoenix,34.0,71.7,23.6,53.5,44.2,8.0,22.1,36.1,16.4,22.0,74.7,8.0,27.0,35.0,12.5,5.9,2.9,11.9,17.3
247,Cleveland State Vikings,32.0,71.8,24.2,56.3,43.0,7.2,21.4,33.7,16.2,22.5,72.1,11.6,24.5,36.1,13.3,7.0,4.7,14.3,19.4
248,St. Francis (PA) Red Flash,32.0,71.8,26.0,58.8,44.2,7.8,23.2,33.6,11.9,16.6,71.8,10.1,23.1,33.2,13.2,5.7,3.4,13.7,18.3
249,Arkansas State Red Wolves,32.0,71.9,24.6,53.9,45.6,6.5,18.9,34.4,16.2,22.4,72.5,9.4,24.4,33.8,13.7,6.0,2.1,14.0,20.9
250,Charleston Southern Buccaneers,32.0,72.0,26.5,57.7,46.0,7.1,21.3,33.5,11.8,16.8,70.1,10.0,27.3,37.3,14.1,6.9,2.7,13.3,15.8
251,Western Kentucky Hilltoppers,30.0,72.0,27.6,62.6,44.1,7.2,24.0,30.0,9.6,13.1,73.5,11.2,24.8,36.0,13.1,5.5,3.0,13.6,18.5
252,North Carolina A&T Aggies,32.0,72.0,24.8,59.7,41.6,6.6,23.0,28.8,15.7,24.8,63.5,11.8,28.1,39.8,13.1,6.7,3.3,16.4,20.2
253,Army Black Knights,30.0,72.0,26.7,60.7,44.0,8.9,25.3,35.2,9.7,14.5,67.0,9.0,26.7,35.8,13.7,6.3,3.4,11.9,14.7
254,Colorado State Rams,32.0,72.1,26.5,59.8,44.3,8.7,25.5,34.2,10.4,14.3,72.5,8.4,24.6,33.0,13.5,6.3,2.5,12.6,19.2
255,Portland Pilots,32.0,72.2,26.1,60.0,43.4,8.3,24.4,33.8,11.8,17.8,66.1,10.8,27.1,37.8,15.6,7.2,2.6,13.3,18.6
256,East Carolina Pirates,31.0,72.2,24.4,56.8,42.8,8.2,24.3,33.7,15.3,22.8,66.9,9.3,25.5,34.8,13.8,7.0,3.2,13.3,18.9
257,Georgia State Panthers,32.0,72.2,23.6,58.4,40.3,5.9,20.7,28.4,19.2,26.5,72.4,12.3,25.0,37.3,11.9,6.3,3.7,15.9,17.8
258,Bethune-Cookman Wildcats,30.0,72.2,25.6,60.4,42.4,5.8,20.9,27.6,15.3,23.4,65.6,11.6,26.7,38.4,12.8,7.2,3.0,15.7,19.4
259,Tennessee Tech Golden Eagles,31.0,72.3,26.7,57.5,46.4,7.7,21.4,36.0,11.2,15.8,70.9,9.4,26.1,35.5,15.9,7.0,3.2,13.7,13.4
260,Iowa Hawkeyes,31.0,72.3,26.3,61.1,43.0,7.8,24.5,32.1,11.9,16.4,72.6,10.9,24.4,35.3,15.4,6.2,3.7,12.4,19.0
261,Southern Miss Golden Eagles,31.0,72.3,24.6,57.4,42.9,9.1,27.2,33.5,14.0,18.9,74.2,9.5,24.4,33.9,13.2,7.4,2.5,12.5,15.0
262,Nevada Wolf Pack,31.0,72.4,24.3,60.2,40.4,7.9,26.6,29.8,15.8,22.0,71.7,9.5,26.1,35.6,12.4,4.8,2.6,10.9,16.6
263,Niagara Purple Eagles,32.0,72.4,26.3,57.8,45.5,8.4,23.7,35.6,11.3,16.0,70.8,12.1,27.6,39.6,16.3,4.8,3.4,13.9,15.3
264,Sam Houston Bearkats,31.0,72.4,23.7,56.4,42.0,7.5,23.7,31.8,17.5,23.7,73.9,9.8,25.2,35.0,12.7,7.0,3.2,18.5,18.5
265,San Diego Toreros,32.0,72.5,26.6,59.1,44.9,6.0,19.0,31.7,13.3,18.7,71.4,9.3,26.0,35.3,12.6,6.9,3.4,13.0,18.0
266,Florida International Panthers,32.0,72.5,26.2,61.9,42.3,6.4,22.2,28.8,13.8,18.8,73.5,13.2,25.7,38.9,12.8,7.8,2.9,16.3,16.3
267,Milwaukee Panthers,31.0,72.6,24.4,55.7,43.8,6.8,19.7,34.6,17.0,23.7,71.8,10.1,27.2,37.3,12.4,5.7,3.2,15.0,18.5
268,Western Michigan Broncos,29.0,72.7,26.1,59.7,43.8,7.5,22.3,33.6,13.0,19.0,68.4,10.8,26.5,37.3,12.4,6.3,3.2,11.4,18.7
269,Columbia Lions,30.0,72.7,27.3,60.6,45.1,7.9,23.7,33.2,10.2,15.1,67.5,8.9,29.7,38.6,13.4,5.6,4.0,11.4,14.8
270,Seattle U Redhawks,29.0,72.8,24.6,58.0,42.4,6.5,20.6,31.7,17.1,23.2,73.6,9.6,27.4,37.0,12.2,5.3,3.1,13.7,20.7
271,Idaho Vandals,32.0,72.8,26.8,59.5,45.1,7.6,23.1,32.9,11.5,16.7,68.8,9.0,25.2,34.3,14.2,7.0,2.9,11.2,16.7
272,North Carolina Tar Heels,33.0,72.8,25.5,60.6,42.2,8.4,25.0,33.6,13.3,17.7,75.5,9.0,25.3,34.3,13.8,6.9,4.2,11.5,18.7
273,Bowling Green Falcons,31.0,72.9,25.7,61.2,42.0,7.7,23.4,32.9,13.7,20.0,68.6,10.1,28.0,38.2,10.3,5.7,3.1,11.8,17.1
274,Eastern Washington Eagles,31.0,72.9,26.2,61.2,42.7,6.7,19.8,34.0,13.8,19.5,70.7,10.0,26.9,36.9,14.4,7.2,3.2,14.4,18.8
275,SIU Edwardsville Cougars,31.0,72.9,24.5,56.1,43.6,7.6,23.1,33.0,16.4,22.4,73.1,10.2,25.5,35.7,15.1,6.2,3.2,13.4,16.8
276,Iowa State Cyclones,32.0,73.0,26.8,59.3,45.2,7.8,21.8,35.9,11.5,16.6,69.2,11.1,24.7,35.8,13.3,7.2,2.9,14.6,16.5
277,Grand Canyon Lopes,30.0,73.0,26.0,58.8,44.1,8.5,23.8,35.6,12.6,17.4,72.7,9.9,25.1,34.9,14.3,5.4,2.5,11.1,18.2
278,Oral Roberts Golden Eagles,31.0,73.1,26.2,59.6,43.9,7.8,23.2,33.5,13.0,18.0,72.0,9.5,25.7,35.2,13.0,4.5,3.4,13.4,17.0
279,Lehigh Mountain Hawks,32.0,73.1,25.8,58.4,44.1,8.1,24.7,33.0,13.4,18.7,71.6,9.1,24.7,33.8,14.4,6.9,3.4,12.0,15.4
280,Marshall Thundering Herd,32.0,73.1,25.1,62.4,40.3,6.9,20.8,33.1,16.0,23.1,69.1,13.1,28.0,41.1,10.4,8.2,3.1,15.4,15.6
281,Alcorn State Braves,30.0,73.2,26.5,59.0,44.9,6.7,20.2,33.0,13.5,21.1,64.2,9.9,25.4,35.3,14.0,7.4,3.0,13.8,17.0
282,North Florida Ospreys,33.0,73.2,28.3,61.3,46.1,4.8,15.0,31.8,11.8,16.9,69.9,11.2,25.0,36.2,14.8,5.7,2.9,11.4,15.4
283,Miami Hurricanes,31.0,73.2,27.8,62.7,44.3,7.4,21.8,33.9,10.2,14.4,71.2,11.7,26.8,38.5,15.2,6.2,4.3,12.4,16.3
284,LSU Tigers,31.0,73.3,26.5,62.6,42.3,8.9,25.9,34.5,11.4,16.5,68.8,11.0,22.4,33.4,12.8,5.7,3.3,11.9,17.7
285,Presbyterian Blue Hose,32.0,73.3,25.1,55.6,45.1,9.0,24.9,36.3,14.1,20.0,70.6,9.2,24.1,33.3,13.7,7.1,3.3,11.7,16.6
286,Troy Trojans,31.0,73.4,25.4,57.0,44.5,7.7,22.7,33.8,15.0,21.4,70.0,10.4,27.4,37.7,14.3,6.8,3.6,14.7,17.8
287,Florida A&M Rattlers,27.0,73.5,25.9,56.1,46.1,6.0,19.7,30.6,15.7,23.1,67.8,10.7,26.3,37.0,12.7,7.6,3.7,15.6,20.2
288,Georgetown Hoyas,32.0,73.9,26.3,61.0,43.2,9.3,25.5,36.4,11.9,16.2,73.4,10.7,24.4,35.1,15.3,7.6,3.1,13.5,18.9
289,Incarnate Word Cardinals,31.0,73.9,26.2,57.5,45.5,6.9,20.1,34.3,14.6,19.4,75.4,10.9,25.3,36.2,15.4,6.6,3.6,14.5,17.0
290,Evansville Purple Aces,32.0,74.0,27.0,57.3,47.2,6.0,16.9,35.5,13.9,18.7,74.7,8.4,27.6,36.0,11.2,5.5,2.5,11.8,18.5
291,Coppin State Eagles,31.0,74.1,26.3,63.0,41.8,8.5,25.6,33.4,13.0,19.0,68.3,11.6,30.6,42.2,15.3,6.8,2.7,14.8,16.9
292,Idaho State Bengals,29.0,74.1,28.7,58.9,48.7,5.3,16.2,33.0,11.4,15.1,75.4,8.9,23.5,32.4,11.9,6.2,3.2,11.2,18.7
293,South Dakota Coyotes,32.0,74.2,26.7,58.9,45.3,7.3,20.6,35.7,13.5,18.3,73.8,7.4,24.7,32.1,11.3,5.2,2.5,11.4,20.4
294,Rice Owls,32.0,74.2,27.4,60.3,45.4,7.8,23.8,32.7,11.7,17.1,68.2,9.5,26.6,36.0,13.8,6.2,2.9,12.6,17.7
295,Southeast Missouri State Redhawks,31.0,74.4,26.8,56.7,47.2,7.6,21.0,36.5,13.2,19.0,69.5,9.4,26.8,36.2,15.1,5.5,3.3,12.5,18.2
296,Fairleigh Dickinson Knights,30.0,74.5,26.7,59.4,44.9,8.3,24.1,34.3,12.9,18.4,70.1,11.2,24.8,36.0,15.0,6.7,3.1,12.8,15.9
297,South Carolina Upstate Spartans,33.0,74.5,25.6,55.2,46.4,7.8,21.8,35.7,15.5,21.6,71.9,9.5,27.0,36.6,12.3,5.8,3.1,13.7,17.1
298,Air Force Falcons,32.0,74.6,26.2,56.5,46.4,10.3,27.6,37.5,11.8,16.6,71.1,7.3,25.2,32.5,14.4,6.3,2.8,11.4,19.0
299,McNeese Cowboys,32.0,74.7,26.7,62.0,43.1,8.7,24.3,35.6,12.6,17.0,73.9,11.2,21.7,32.9,14.3,7.8,3.0,13.5,18.1
300,Western Carolina Catamounts,31.0,74.7,26.7,61.5,43.4,7.8,25.2,31.1,13.5,18.7,71.9,9.3,23.9,33.2,12.2,6.6,3.5,12.5,19.8
301,North Dakota Fighting Hawks,33.0,74.8,27.5,60.6,45.4,7.2,19.5,36.6,12.6,17.1,73.5,8.5,24.6,33.1,12.2,6.6,2.7,11.0,18.6
302,UNC Asheville Bulldogs,31.0,74.8,27.2,53.9,50.4,6.3,16.8,37.2,14.1,21.4,66.2,9.0,26.9,35.9,13.8,4.8,2.8,16.6,18.2
303,Loyola Maryland Greyhounds,32.0,74.8,26.5,60.4,43.9,7.8,23.8,32.5,14.0,19.3,72.4,10.6,25.1,35.7,14.8,6.7,3.2,12.9,20.1
304,Wake Forest Demon Deacons,31.0,74.9,26.4,60.3,43.8,7.1,21.3,33.3,14.9,21.2,70.4,9.7,25.4,35.0,13.2,7.5,3.6,10.9,20.3
305,High Point Panthers,32.0,74.9,25.7,55.6,46.2,10.0,25.7,38.9,13.5,19.8,68.0,9.2,23.7,32.8,15.6,7.0,3.6,12.3,19.0
306,Cal Poly Mustangs,30.0,74.9,25.2,55.6,45.3,7.4,19.9,37.1,17.1,23.7,72.4,9.6,27.2,36.8,13.8,6.5,3.2,13.4,18.3
307,Vanderbilt Commodores,32.0,75.0,26.4,56.6,46.7,6.7,19.2,35.1,15.4,20.8,73.8,9.7,26.4,36.1,13.4,5.7,4.0,13.8,20.3
308,Long Beach State Beach,32.0,75.1,26.8,60.7,44.2,8.6,24.7,34.9,12.8,18.0,71.1,11.2,25.8,37.0,15.6,8.0,2.6,14.4,18.4
309,South Carolina State Bulldogs,29.0,75.2,27.0,58.0,46.5,7.1,20.7,34.2,14.2,21.1,67.0,9.6,23.8,33.3,12.2,5.4,3.4,12.3,19.1
310,Kennesaw State Owls,29.0,75.2,27.8,57.6,48.3,8.1,21.7,37.1,11.6,17.5,65.9,10.2,27.7,37.9,14.4,6.4,4.0,12.6,17.5
311,Middle Tennessee Blue Raiders,31.0,75.2,26.4,56.3,46.8,7.2,19.1,37.8,15.3,21.7,70.5,9.1,27.3,36.4,13.7,6.6,2.8,14.3,16.6
