Ranking,Team,GP,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OR,DR,REB,AST,STL,BLK,TO,PF
156,Wichita State Shockers,35.0,69.2,24.0,54.4,44.1,6.8,18.5,36.6,14.5,20.0,72.4,12.1,25.5,37.6,15.1,5.2,1.8,12.8,15.6
157,San Francisco Dons,28.0,69.1,25.4,59.2,42.9,6.6,19.5,33.6,11.8,17.8,66.2,12.7,22.6,35.3,13.0,6.5,3.7,14.3,18.7
158,Gardner-Webb Runnin' Bulldogs,29.0,69.0,25.1,55.3,45.3,7.2,20.1,35.7,11.7,15.4,76.1,11.1,23.2,34.3,14.6,6.3,3.4,16.1,17.4
159,Drake Bulldogs,31.0,69.0,24.0,55.6,43.2,5.1,14.8,34.3,15.9,22.2,71.5,14.3,21.7,36.0,13.0,8.9,2.5,15.8,16.6
160,Long Island University Sharks,28.0,69.0,23.6,57.3,41.2,8.6,23.5,36.7,13.0,19.1,68.1,11.5,22.1,33.7,12.9,6.8,2.4,14.7,19.7
161,Rutgers Scarlet Knights,33.0,68.9,23.2,54.1,42.9,7.1,19.3,36.6,15.3,21.2,72.3,10.9,23.8,34.7,12.4,5.7,4.5,12.5,20.2
162,Oklahoma Sooners,29.0,68.8,24.7,54.7,45.1,6.0,16.7,35.9,13.4,18.8,71.4,14.5,22.1,36.6,14.6,7.1,3.4,14.2,17.2
163,UNC Greensboro Spartans,31.0,68.8,24.1,54.4,44.2,6.0,18.2,32.9,14.7,22.6,65.0,12.2,21.1,33.2,13.1,9.3,4.8,16.4,18.2
164,Texas Southern Tigers,30.0,68.7,23.2,56.5,41.1,5.5,15.7,35.3,16.7,26.1,64.0,12.8,24.9,37.8,11.5,6.7,3.4,18.8,19.5
165,UIC Flames,31.0,68.7,25.0,56.1,44.5,4.0,13.0,30.8,14.8,21.5,68.8,13.9,22.7,36.5,13.1,6.7,2.5,13.7,16.0
166,Texas A&M Aggies,31.0,68.7,23.4,52.5,44.6,6.5,18.2,36.1,15.4,22.6,67.9,10.5,21.5,32.0,16.4,8.6,3.0,13.4,21.5
167,Virginia Tech Hokies,30.0,68.7,25.6,56.3,45.4,4.6,14.4,32.2,12.9,20.0,64.5,11.0,20.7,31.7,13.0,9.1,4.3,11.2,17.7
168,Chicago State Cougars,30.0,68.7,23.7,57.1,41.5,6.8,18.5,36.7,14.5,21.0,68.9,12.8,19.7,32.5,12.3,8.0,3.3,13.6,20.9
169,California Golden Bears,31.0,68.6,23.1,51.5,44.9,5.5,14.6,37.4,16.9,23.1,73.3,9.7,22.6,32.3,13.0,5.2,2.7,12.4,16.7
170,Birmingham-Southern Panthers,28.0,68.6,23.2,50.3,46.2,7.6,20.6,36.8,14.6,21.5,68.2,10.8,22.3,33.1,13.0,6.3,1.8,12.5,18.1
171,UAlbany Great Danes,32.0,68.6,23.2,51.9,44.8,7.0,18.4,37.9,15.2,21.3,71.1,10.9,22.7,33.6,12.6,6.5,2.5,14.1,18.9
172,Pennsylvania Quakers,29.0,68.5,24.5,55.0,44.5,6.8,20.9,32.3,12.8,19.0,67.5,10.4,21.3,31.7,14.2,9.8,2.7,13.2,18.3
173,USC Trojans,30.0,68.5,24.2,55.9,43.3,6.5,19.0,34.4,13.5,19.5,69.1,9.8,21.7,31.5,12.9,7.4,3.3,14.2,18.6
174,Southern Utah Thunderbirds,30.0,68.5,24.2,50.8,47.6,7.5,17.6,42.9,12.6,17.8,70.5,7.1,22.1,29.2,15.6,6.3,2.2,14.6,18.7
175,Santa Clara Broncos,29.0,68.4,24.0,56.8,42.3,5.9,18.2,32.3,14.5,20.4,70.9,12.2,25.3,37.5,13.8,6.6,3.4,14.3,18.7
176,SE Louisiana Lions,28.0,68.4,24.2,55.0,44.0,5.5,15.4,36.0,14.4,21.8,66.0,12.3,21.7,34.0,12.6,6.5,4.1,12.8,18.8
177,Texas Tech Red Raiders,32.0,68.3,24.2,55.1,43.9,5.4,13.8,39.0,14.5,20.4,71.2,9.6,23.6,33.2,15.1,5.5,2.4,14.0,16.2
178,Butler Bulldogs,33.0,68.3,23.8,52.3,45.4,9.1,23.8,38.1,11.7,16.6,70.4,7.8,18.2,25.9,13.2,6.4,2.3,8.8,16.9
179,Western Carolina Catamounts,30.0,68.3,23.3,53.2,43.8,7.4,20.8,35.4,14.2,20.7,68.8,10.9,21.8,32.7,12.2,8.1,1.6,14.7,20.7
180,Kansas State Wildcats,28.0,68.3,24.4,54.9,44.4,4.4,12.0,36.2,15.1,21.3,71.1,12.8,23.6,36.4,16.1,6.0,3.4,15.0,17.7
181,UNC Wilmington Seahawks,33.0,68.2,24.5,56.6,43.2,6.5,19.4,33.8,12.7,18.2,69.9,11.8,24.3,36.1,15.3,7.5,1.7,12.5,20.7
182,Youngstown State Penguins,28.0,68.1,24.5,56.5,43.5,6.8,20.6,33.0,12.3,17.4,70.6,12.1,21.9,34.0,13.2,6.3,2.9,13.1,17.4
183,St. Bonaventure Bonnies,27.0,68.1,25.7,60.1,42.8,4.5,17.1,26.4,12.2,19.4,62.7,13.8,22.7,36.4,13.5,5.7,2.7,13.5,16.5
184,Mississippi State Bulldogs,30.0,68.1,24.9,56.1,44.5,5.6,17.7,31.4,12.7,20.0,63.3,13.4,25.5,38.9,11.0,6.2,4.5,17.3,17.6
185,Virginia Cavaliers,30.0,67.9,23.4,56.4,41.5,6.0,18.1,33.3,15.0,20.1,74.8,13.5,23.9,37.4,11.3,5.6,3.6,14.5,18.2
186,Miami Hurricanes,34.0,67.9,24.3,55.7,43.5,6.4,18.4,34.9,12.9,18.6,69.7,13.1,21.8,34.9,11.7,7.1,4.0,12.4,17.7
187,Navy Midshipmen,28.0,67.8,22.6,56.0,40.4,6.8,19.6,34.9,15.8,21.9,72.2,13.6,22.0,35.6,12.2,8.4,2.2,18.2,21.8
188,Seton Hall Pirates,30.0,67.8,23.1,56.3,40.9,5.8,17.3,33.5,15.8,21.2,74.6,12.5,24.3,36.8,12.4,6.9,2.7,13.4,19.0
189,South Carolina Gamecocks,38.0,67.8,25.4,55.3,46.0,6.9,19.9,34.6,10.0,14.7,67.8,11.6,20.5,32.0,14.6,7.7,5.0,11.8,14.4
190,Rice Owls,28.0,67.8,24.1,55.4,43.5,4.4,13.1,33.7,15.2,20.8,73.0,10.9,23.0,33.9,13.8,7.7,2.9,15.3,17.4
191,Fordham Rams,32.0,67.8,23.3,54.6,42.7,7.5,20.3,36.9,13.7,19.9,68.6,11.9,21.8,33.8,13.4,5.5,3.8,12.8,16.9
192,Western Illinois Leathernecks,28.0,67.8,22.8,54.8,41.6,6.1,17.5,34.9,16.1,22.7,70.8,12.0,22.8,34.8,12.6,5.9,2.4,15.0,20.5
193,UCLA Bruins,39.0,67.7,24.1,50.9,47.3,6.1,17.5,34.6,13.5,19.6,69.1,11.0,22.4,33.4,13.9,5.7,2.8,14.4,16.6
194,VCU Rams,29.0,67.7,23.8,54.8,43.4,7.8,20.8,37.3,12.4,17.1,72.5,10.9,21.1,31.9,12.3,8.2,2.8,12.5,17.0
195,Grambling Tigers,27.0,67.7,25.0,59.8,41.9,5.2,16.6,31.5,12.4,18.7,66.5,12.7,24.8,37.6,10.9,6.9,1.8,15.8,21.7
196,Hawai'i Rainbow Warriors,28.0,67.6,25.2,54.7,46.0,5.2,15.8,33.0,12.0,19.0,63.5,11.2,23.3,34.5,14.8,6.3,5.9,13.4,16.1
197,Hartford Hawks,28.0,67.5,24.7,56.6,43.6,5.8,17.7,32.9,12.3,19.4,63.5,15.0,23.2,38.1,12.2,7.3,2.7,16.0,19.0
198,Penn State Nittany Lions,30.0,67.4,24.4,55.5,43.9,6.2,17.5,35.4,12.4,18.5,67.0,11.9,22.0,33.9,15.7,7.1,1.9,12.6,14.1
199,The Citadel Bulldogs,31.0,67.4,23.4,58.2,40.3,6.7,21.1,32.0,13.8,21.8,63.1,14.0,21.0,35.0,12.2,8.2,3.4,14.8,20.0
200,UC Riverside Highlanders,28.0,67.3,24.5,61.6,39.7,5.8,18.6,31.3,12.6,18.3,68.9,13.4,23.3,36.6,11.4,7.3,2.9,17.8,20.6
201,UNC Asheville Bulldogs,28.0,67.3,23.5,55.4,42.3,5.5,17.4,31.6,14.9,20.8,71.8,12.8,23.7,36.5,14.0,6.7,2.4,16.8,18.0
202,Wyoming Cowboys,32.0,67.2,22.7,53.1,42.7,4.2,13.7,30.3,17.8,27.0,65.8,13.6,25.2,38.8,10.8,5.9,6.9,17.0,19.7
203,Wofford Terriers,29.0,67.1,23.8,53.6,44.4,7.4,21.2,35.1,12.0,17.8,67.5,9.1,21.9,31.0,13.1,8.4,2.2,13.6,17.1
204,Wagner Seahawks,27.0,67.1,24.6,55.9,43.9,5.5,15.7,35.1,12.5,19.6,63.6,13.0,25.5,38.5,12.8,5.4,3.4,14.5,18.3
205,Elon Phoenix,29.0,67.1,23.3,54.0,43.1,6.3,19.4,32.4,14.3,21.0,68.1,11.3,24.6,35.9,13.6,7.6,2.8,15.5,18.6
206,Arizona State Sun Devils,28.0,67.1,23.4,54.3,43.1,5.6,14.9,37.8,14.6,20.3,72.2,11.1,22.0,33.1,14.4,6.4,3.2,15.1,20.1
207,Harvard Crimson,27.0,66.9,22.3,54.3,41.2,5.4,17.0,31.7,16.9,22.7,74.5,12.7,22.4,35.1,11.5,7.4,4.1,16.9,16.4
208,UTEP Miners,31.0,66.9,23.3,51.9,44.9,5.5,15.6,34.9,14.8,22.4,66.0,10.5,25.2,35.7,15.4,7.7,2.9,13.2,14.8
209,UMBC Retrievers,29.0,66.9,24.5,56.3,43.5,5.9,18.6,31.9,11.9,18.7,63.8,11.7,21.2,32.9,14.0,7.1,2.4,13.7,17.6
210,Yale Bulldogs,29.0,66.9,23.8,53.2,44.8,5.3,15.1,35.2,13.9,20.9,66.6,10.6,25.0,35.6,14.8,7.0,3.1,17.4,18.6
211,Florida A&M Rattlers,31.0,66.8,23.1,52.9,43.6,4.5,14.5,31.0,16.2,23.2,69.8,12.6,22.6,35.2,10.3,8.3,1.6,18.0,17.1
212,Louisiana Ragin' Cajuns,29.0,66.8,23.7,53.7,44.2,5.8,19.5,29.5,13.6,21.0,64.4,10.6,25.9,36.4,14.2,6.8,5.6,17.0,18.6
213,Green Bay Phoenix,31.0,66.7,23.6,54.5,43.4,6.6,17.4,37.8,12.8,17.6,73.0,11.1,22.6,33.7,11.5,5.1,2.1,13.0,17.5
214,Nebraska Cornhuskers,33.0,66.7,22.3,54.4,41.0,6.7,19.3,34.7,15.4,23.0,67.0,13.4,25.3,38.7,13.3,6.5,3.9,15.6,16.4
215,UC Santa Barbara Gauchos,29.0,66.6,23.4,53.0,44.1,5.7,16.6,34.5,14.1,19.9,70.8,10.4,22.9,33.3,12.4,6.1,3.2,13.4,17.4
216,Stetson Hatters,32.0,66.5,23.3,54.2,43.0,5.5,15.9,34.4,14.4,19.6,73.6,11.0,19.6,30.6,11.8,8.7,2.7,14.5,19.6
217,Centenary (LA) Gentlemen,27.0,66.5,23.7,54.1,43.8,6.2,17.1,36.1,12.9,18.1,70.8,10.9,21.4,32.3,14.9,6.5,2.6,17.7,19.7
218,Prairie View A&M Panthers,29.0,66.5,24.6,60.9,40.4,5.0,16.0,31.5,12.3,20.6,59.6,12.9,21.6,34.5,10.8,8.6,2.0,17.7,19.8
219,Denver Pioneers,31.0,66.5,23.3,52.5,44.4,5.7,15.8,36.1,14.1,18.8,75.0,9.3,25.8,35.0,13.3,4.9,4.2,14.9,15.3
220,Lafayette Leopards,28.0,66.4,22.4,53.6,41.7,7.9,23.3,33.9,13.8,18.7,74.0,9.6,21.3,30.8,13.0,7.8,2.8,16.4,18.2
221,Stanford Cardinal,30.0,66.4,22.4,52.7,42.6,4.9,13.9,35.1,16.7,21.8,76.3,11.2,23.0,34.3,14.2,5.5,4.6,14.0,17.2
222,Holy Cross Crusaders,32.0,66.4,22.4,52.9,42.4,6.3,17.3,36.6,15.2,21.2,71.8,11.7,23.8,35.5,14.0,9.1,3.5,15.6,19.4
223,Utah Valley Wolverines,29.0,66.3,23.8,52.6,45.2,5.2,15.5,33.3,13.6,19.4,70.3,9.5,21.1,30.6,14.1,6.9,2.7,11.7,18.5
224,Iowa Hawkeyes,34.0,66.3,23.0,53.3,43.1,5.6,16.8,33.5,14.7,20.8,71.0,10.9,26.9,37.8,14.8,6.6,4.9,14.9,15.2
225,Missouri Tigers,28.0,66.3,23.6,55.1,42.8,6.1,18.3,33.7,13.0,20.0,65.1,12.6,21.1,33.8,12.0,6.0,2.3,15.8,18.1
226,Weber State Wildcats,27.0,66.3,23.1,52.4,44.1,4.9,14.4,34.3,15.0,21.4,70.2,11.3,21.3,32.6,12.0,6.0,2.1,14.5,18.4
227,Hampton Pirates,32.0,66.3,23.8,57.5,41.4,5.5,17.5,31.6,13.1,21.2,61.9,13.8,25.5,39.3,12.2,7.5,3.1,16.1,20.6
228,SMU Mustangs,29.0,66.2,23.7,54.8,43.2,4.9,15.7,31.3,14.0,20.0,70.2,12.5,24.0,36.5,13.0,7.7,4.8,15.7,18.6
229,Sacred Heart Pioneers,28.0,66.2,23.4,52.1,45.0,4.5,14.7,30.6,14.8,21.4,69.4,11.4,23.6,35.0,12.2,7.4,2.6,16.4,18.1
230,Alabama State Hornets,30.0,66.2,23.0,56.2,40.9,5.8,18.6,31.1,14.4,23.0,62.8,13.2,22.5,35.6,10.3,6.0,2.8,15.9,21.3
231,Duquesne Dukes,27.0,66.1,24.1,56.9,42.3,6.1,17.9,34.4,11.9,16.2,73.1,10.7,21.7,32.5,14.7,4.5,3.4,14.1,19.0
232,Louisiana Tech Bulldogs,33.0,66.1,24.8,59.1,41.9,4.5,15.8,28.2,12.2,19.2,63.2,15.8,24.4,40.2,14.4,7.8,4.0,15.4,18.7
233,Saint Joseph's Hawks,33.0,66.1,21.5,50.2,42.9,7.1,19.5,36.4,15.9,19.9,79.9,9.2,23.1,32.3,13.6,5.7,4.0,12.7,18.8
234,Delaware Blue Hens,30.0,66.1,23.0,56.0,41.0,7.1,20.7,34.5,13.0,20.1,64.8,12.2,23.4,35.6,13.0,7.6,3.6,16.2,21.2
235,Creighton Bluejays,30.0,66.1,22.0,52.4,41.9,7.1,20.0,35.7,15.0,21.8,68.9,11.4,23.0,34.4,13.3,7.9,3.1,13.3,16.8
236,Bucknell Bison,32.0,66.1,22.7,48.8,46.5,6.1,15.7,39.0,14.6,20.9,69.6,9.6,22.6,32.3,14.3,8.7,1.7,14.8,17.5
237,Minnesota Golden Gophers,31.0,66.0,23.9,54.7,43.7,4.7,14.5,32.6,13.4,20.2,66.6,12.1,22.5,34.7,14.3,8.4,3.5,14.4,16.8
238,Alcorn State Braves,28.0,66.0,23.3,55.1,42.2,6.1,18.8,32.3,13.4,20.4,65.6,11.3,24.3,35.6,12.0,7.0,3.0,18.3,21.9
239,Georgetown Hoyas,33.0,66.0,23.8,51.0,46.8,6.8,19.0,35.5,11.5,16.3,70.6,10.7,22.0,32.7,15.6,6.0,3.6,11.5,14.7
240,Northern Colorado Bears,29.0,66.0,23.7,53.1,44.6,5.6,15.6,36.1,13.0,19.6,66.5,12.4,21.5,34.0,15.4,5.2,2.5,17.3,20.5
241,Pepperdine Waves,27.0,66.0,23.6,57.6,41.0,4.6,14.2,32.4,14.1,20.9,67.7,12.0,24.0,35.9,10.4,6.6,3.2,15.1,21.0
242,Bowling Green Falcons,30.0,65.9,22.2,51.0,43.5,7.1,18.7,38.1,14.4,20.0,72.0,8.4,19.9,28.3,13.7,6.7,1.6,16.5,23.8
243,New Orleans Privateers,29.0,65.9,23.6,55.0,42.9,6.1,17.3,35.5,12.6,19.2,65.4,11.4,21.9,33.2,13.6,6.8,2.8,14.8,17.7
244,Oregon State Beavers,31.0,65.9,22.7,51.8,43.9,5.4,15.2,35.3,15.1,21.7,69.6,10.4,22.8,33.2,11.7,5.5,4.7,15.5,17.0
245,Marshall Thundering Herd,28.0,65.9,22.9,56.4,40.5,6.5,21.3,30.4,13.7,20.3,67.5,13.9,22.7,36.6,13.4,7.8,2.6,16.3,18.5
246,UC Davis Aggies,28.0,65.8,22.7,53.0,42.9,6.1,17.4,35.4,14.3,20.2,70.5,9.2,19.1,28.3,12.2,6.8,1.8,14.0,20.4
247,Cal Poly Mustangs,29.0,65.8,22.7,54.3,41.8,7.7,21.8,35.2,12.7,18.2,69.4,12.0,22.9,34.9,11.4,5.2,2.1,15.1,18.6
248,Samford Bulldogs,31.0,65.7,23.3,48.7,47.8,9.6,24.4,39.4,9.5,13.3,71.8,7.6,19.3,26.9,15.3,6.5,1.5,10.7,14.4
249,Northern Iowa Panthers,33.0,65.6,22.8,50.4,45.4,6.6,19.5,34.1,13.3,18.4,72.0,8.5,24.9,33.3,13.3,5.4,3.8,12.2,14.5
250,Auburn Tigers,28.0,65.6,23.4,53.9,43.3,6.9,19.5,35.6,11.9,18.9,63.1,12.4,20.6,33.0,13.5,8.1,4.2,15.9,19.6
251,Eastern Michigan Eagles,28.0,65.5,22.3,49.8,44.7,6.4,17.9,35.8,14.6,20.5,71.4,10.3,21.3,31.6,12.9,6.0,1.9,17.4,19.6
252,Southern Jaguars,32.0,65.4,24.6,56.2,43.8,4.5,14.0,31.8,11.8,18.2,64.7,13.2,25.4,38.6,12.2,7.8,3.8,17.5,17.9
253,Bethune-Cookman Wildcats,30.0,65.4,23.5,55.8,42.1,5.7,17.6,32.6,12.6,20.5,61.6,11.2,22.0,33.3,12.3,9.2,2.0,15.3,19.5
254,Evansville Purple Aces,29.0,65.3,22.1,52.3,42.2,6.5,20.1,32.2,14.7,20.3,72.4,9.3,24.5,33.8,13.0,4.7,2.7,16.6,19.9
255,Georgia State Panthers,29.0,65.1,23.0,55.5,41.4,6.5,18.7,34.9,12.7,19.2,65.9,11.6,21.0,32.6,12.1,6.5,3.7,14.1,18.8
256,UL Monroe Warhawks,28.0,65.0,22.6,55.9,40.4,7.4,21.9,33.7,12.5,18.7,67.1,11.9,23.2,35.0,11.0,7.4,2.0,16.3,18.9
257,Ole Miss Rebels,30.0,65.0,23.7,53.9,44.0,6.0,18.3,32.8,11.6,18.5,63.0,12.6,21.2,33.8,13.5,7.1,2.8,15.8,19.3
258,San José State Spartans,31.0,65.0,24.4,59.6,40.9,4.0,13.2,30.6,12.2,18.6,65.6,12.4,23.2,35.6,11.9,5.6,3.1,13.8,17.9
259,Howard Bison,29.0,64.9,22.5,53.4,42.1,6.2,18.1,34.2,13.8,18.4,75.0,10.6,19.4,30.0,11.5,8.1,2.5,16.3,18.9
260,Maryland-Eastern Shore Hawks,29.0,64.9,23.4,58.6,40.0,5.7,17.8,32.0,12.4,21.1,58.6,13.4,22.3,35.7,11.7,6.0,3.1,17.1,18.3
261,DePaul Blue Demons,27.0,64.9,23.7,54.0,43.9,5.3,16.9,31.5,12.1,17.3,70.0,10.9,22.4,33.3,12.6,5.5,3.9,12.1,15.3
262,Massachusetts Minutemen,28.0,64.9,23.1,52.7,43.8,5.4,17.7,30.5,13.3,20.6,64.3,12.9,24.3,37.3,13.4,5.8,7.2,17.0,18.8
263,William & Mary Tribe,28.0,64.8,23.1,54.5,42.4,5.1,16.2,31.8,13.5,19.5,69.2,12.1,21.7,33.8,13.7,7.0,1.7,15.8,17.8
264,Utah Utes,29.0,64.8,23.0,49.4,46.6,6.3,16.3,38.5,12.4,18.6,66.9,10.5,22.7,33.2,13.4,5.6,2.1,16.0,17.3
265,Maine Black Bears,28.0,64.7,22.4,54.1,41.4,7.7,21.6,35.8,12.2,17.3,70.7,9.9,24.5,34.4,12.0,6.4,4.3,15.1,17.4
266,Purdue Boilermakers,28.0,64.7,23.9,53.0,45.1,5.5,16.6,32.9,11.4,16.7,68.4,10.9,21.8,32.7,13.1,5.4,3.3,17.7,19.0
267,Mount St. Mary's Mountaineers,30.0,64.6,22.7,54.7,41.4,5.8,19.3,30.2,13.5,18.7,71.9,10.9,21.3,32.1,12.2,7.5,2.6,13.7,20.7
268,New Mexico Lobos,30.0,64.6,23.0,50.5,45.5,6.4,18.6,34.6,12.2,18.2,66.9,8.5,21.0,29.5,13.6,7.3,2.2,12.2,16.4
269,Vermont Catamounts,30.0,64.5,22.3,52.1,42.8,5.6,16.7,33.8,14.2,21.6,65.8,11.9,24.9,36.8,13.4,5.9,3.4,15.4,19.6
270,Monmouth Hawks,34.0,64.4,23.1,52.5,44.1,6.4,18.9,33.7,11.8,17.6,67.0,8.7,24.1,32.8,14.8,7.5,3.6,15.0,16.8
271,James Madison Dukes,28.0,64.4,23.3,57.9,40.3,5.9,17.8,33.3,11.8,19.1,61.9,14.5,20.9,35.4,12.9,5.9,2.1,16.3,20.0
272,Cleveland State Vikings,28.0,64.4,23.1,57.5,40.1,5.6,16.9,33.0,12.7,19.5,64.9,13.0,22.5,35.5,13.1,8.2,2.9,16.1,20.5
273,Indiana State Sycamores,29.0,64.3,23.0,54.6,42.0,5.9,16.8,34.9,12.5,18.0,69.3,9.9,21.6,31.6,13.9,6.8,2.7,13.2,16.5
274,Air Force Falcons,31.0,64.2,22.0,45.6,48.3,8.9,22.1,40.4,11.2,15.1,74.5,6.6,18.0,24.6,14.4,8.0,2.2,10.8,15.2
275,Little Rock Trojans,29.0,64.2,22.0,53.1,41.3,4.3,13.5,31.7,16.0,23.4,68.3,13.3,21.3,34.6,14.2,7.7,2.6,15.4,17.9
276,Columbia Lions,27.0,64.0,22.4,50.6,44.2,6.0,16.2,36.8,13.3,18.1,73.5,10.4,23.8,34.2,12.6,5.1,1.9,16.9,20.3
277,Coppin State Eagles,30.0,64.0,22.2,55.6,40.0,5.8,17.5,33.0,13.7,20.0,68.8,10.2,20.5,30.7,9.8,8.0,1.8,13.0,18.4
278,Liberty Flames,30.0,63.8,22.9,55.3,41.4,5.1,15.9,31.9,13.0,19.5,66.6,10.7,22.8,33.5,10.4,5.8,3.3,14.7,22.1
279,American University Eagles,29.0,63.8,22.6,54.2,41.6,5.7,16.8,34.0,12.9,18.7,69.1,12.6,22.1,34.7,13.1,6.6,3.1,15.6,18.9
280,Purdue Fort Wayne Mastodons,28.0,63.8,23.1,55.2,41.8,7.2,20.1,35.9,10.4,14.7,70.9,9.3,21.6,30.9,11.3,6.8,2.1,13.3,17.1
281,Texas State Bobcats,27.0,63.7,23.3,54.8,42.5,5.0,16.2,30.9,12.1,17.9,68.0,12.1,21.5,33.6,12.8,6.6,4.4,17.5,20.0
282,St. Francis Brooklyn Terriers,27.0,63.7,22.9,55.6,41.1,6.5,18.9,34.3,11.6,17.6,65.8,11.7,22.8,34.5,11.8,7.7,3.6,15.2,21.1
283,Wright State Raiders,28.0,63.6,22.5,50.8,44.3,4.3,13.8,30.9,14.3,20.9,68.2,11.1,21.0,32.1,12.5,5.4,1.8,13.5,19.7
284,Detroit Mercy Titans,32.0,63.6,23.7,53.3,44.5,4.7,13.1,35.7,11.4,16.4,69.7,12.6,21.3,33.9,11.9,4.8,3.3,13.6,18.7
285,Western Michigan Broncos,31.0,63.5,22.2,54.4,40.8,4.3,14.2,29.9,14.8,22.4,66.4,12.5,22.2,34.7,10.2,6.7,2.2,14.5,18.5
286,Rhode Island Rams,28.0,63.5,23.1,54.8,42.2,4.4,14.5,30.5,12.8,18.8,68.4,13.3,22.8,36.1,12.4,5.5,3.1,12.5,17.8
287,Ball State Cardinals,28.0,63.5,22.6,53.0,42.6,5.3,15.4,34.2,13.1,19.9,66.2,11.7,21.4,33.1,11.7,7.4,3.6,14.2,22.5
288,Southeast Missouri State Redhawks,27.0,63.4,21.6,54.9,39.3,7.4,21.5,34.7,12.8,17.1,74.9,11.6,24.0,35.6,12.6,5.1,3.2,14.9,17.0
289,Dayton Flyers,31.0,63.4,23.1,53.8,42.8,6.0,16.0,37.8,11.2,16.8,66.7,12.2,23.7,35.9,13.3,5.0,2.8,14.0,18.8
290,UCF Knights,29.0,63.3,22.6,52.0,43.4,7.1,19.5,36.5,11.0,17.2,64.3,11.4,23.0,34.4,14.5,6.4,3.7,15.7,19.1
291,South Dakota State Jackrabbits,29.0,63.3,22.4,55.8,40.3,5.4,15.7,34.2,13.0,18.9,68.9,13.2,22.5,35.7,11.9,6.7,2.1,18.5,18.0
292,Tulane Green Wave,29.0,63.2,22.1,50.0,44.1,3.9,12.4,31.6,15.1,22.5,67.3,11.1,24.7,35.9,13.7,6.4,5.0,18.3,19.2
293,Baylor Bears,17.0,63.2,21.6,54.3,39.8,7.9,21.2,37.2,12.1,17.5,69.1,10.0,21.9,31.9,10.9,6.2,4.2,15.2,20.0
294,Arkansas-Pine Bluff Golden Lions,29.0,63.1,23.0,56.3,40.8,5.0,15.8,31.9,12.1,17.8,68.0,10.3,25.4,35.7,11.3,7.8,4.4,16.3,19.1
295,Cornell Big Red,28.0,62.9,22.0,51.6,42.6,7.0,19.2,36.4,11.9,16.7,71.4,9.5,22.6,32.2,12.8,7.1,2.6,14.0,18.1
296,Miami (OH) RedHawks,29.0,62.8,22.7,49.1,46.1,5.9,17.3,33.9,11.7,15.8,73.6,8.0,23.5,31.4,12.3,5.4,2.7,13.3,18.1
297,Temple Owls,32.0,62.6,22.1,55.8,39.6,7.0,21.8,32.1,11.5,19.1,60.3,12.1,19.7,31.8,9.9,9.9,2.5,7.7,15.4
298,Binghamton Bearcats,29.0,62.5,21.2,55.6,38.2,6.2,20.3,30.3,13.8,18.7,74.1,11.9,21.8,33.7,10.1,7.0,1.7,11.9,19.4
299,East Carolina Pirates,28.0,62.4,20.9,53.0,39.5,6.2,20.5,30.2,14.4,22.4,64.1,12.3,22.5,34.8,13.4,7.0,1.6,15.5,19.0
300,Drexel Dragons,31.0,62.3,21.9,56.3,39.0,5.6,17.0,33.3,12.7,19.0,67.1,13.8,24.3,38.2,11.8,6.7,5.3,13.5,18.0
301,TCU Horned Frogs,31.0,62.2,20.6,55.8,37.0,6.6,20.4,32.3,14.4,22.7,63.6,13.4,20.6,34.0,11.9,7.8,2.2,15.8,19.6
302,Morehead State Eagles,27.0,62.2,22.9,53.5,42.8,4.6,14.6,31.8,11.7,16.9,69.5,10.5,20.9,31.3,13.1,7.1,3.2,16.8,19.2
303,Lehigh Mountain Hawks,31.0,62.1,21.3,51.3,41.5,6.1,17.4,35.3,13.3,19.5,68.2,10.1,24.8,34.8,12.7,6.3,2.9,14.7,17.3
304,Norfolk State Spartans,31.0,61.9,22.8,54.4,42.0,3.8,13.0,29.3,12.4,20.2,61.4,14.3,23.9,38.2,9.5,7.4,2.8,17.3,20.7
305,North Carolina A&T Aggies,29.0,61.7,21.7,55.5,39.0,5.8,20.7,28.0,12.6,21.3,59.3,11.7,21.2,32.9,11.3,6.8,2.7,16.3,19.2
306,Florida International Panthers,28.0,61.7,21.6,52.8,41.0,5.8,17.4,33.2,12.6,21.0,60.1,11.1,24.5,35.7,11.9,6.1,3.5,18.0,23.1
307,Tulsa Golden Hurricane,28.0,61.2,20.9,49.5,42.2,5.1,15.8,32.7,14.3,20.6,69.4,9.8,25.8,35.5,12.0,6.2,3.6,18.4,21.3
308,Mississippi Valley State Delta Devils,28.0,61.2,22.3,52.8,42.2,5.5,15.1,36.5,11.2,18.4,60.9,12.4,20.4,32.8,11.1,5.3,2.0,15.4,19.3
309,Southern Miss Golden Eagles,31.0,60.6,21.0,49.8,42.2,3.5,11.6,30.6,15.0,21.7,69.2,11.0,21.4,32.4,11.2,5.8,1.5,14.7,20.3
310,Dartmouth Big Green,27.0,60.4,22.6,54.4,41.4,6.2,17.1,36.2,9.1,13.2,69.4,10.6,20.4,31.0,12.2,7.0,3.5,13.6,19.9
311,Southern Illinois Salukis,33.0,60.4,21.4,51.9,41.3,5.5,16.6,33.4,12.0,17.5,68.6,11.6,20.9,32.5,12.2,8.4,3.2,14.3,19.8
